,MODELYEAR,MAKE,MODEL,VEHICLECLASS,ENGINESIZE,CYLINDERS,TRANSMISSION,City_FC,HWY_FC,COMB_FC,COMB_MPG_FC,CO2EMISSIONS,Diesel,Ethanol,Gasoline,Prem_Gasoline
865,2014,PORSCHE,911 CARRERA,MINICOMPACT,3.4,6,AM7,11.6,8.3,10.1,28,232,0,0,0,1
866,2014,PORSCHE,911 CARRERA,MINICOMPACT,3.4,6,M7,12.5,8.6,10.7,26,246,0,0,0,1
867,2014,PORSCHE,911 CARRERA 4,MINICOMPACT,3.4,6,AM7,11.8,8.5,10.3,27,237,0,0,0,1
868,2014,PORSCHE,911 CARRERA 4,MINICOMPACT,3.4,6,M7,12.4,8.6,10.7,26,246,0,0,0,1
869,2014,PORSCHE,911 CARRERA 4 CABRIOLET,MINICOMPACT,3.4,6,AM7,12.0,8.7,10.5,27,242,0,0,0,1
870,2014,PORSCHE,911 CARRERA 4 CABRIOLET,MINICOMPACT,3.4,6,M7,12.6,9.0,11.0,26,253,0,0,0,1
871,2014,PORSCHE,911 CARRERA 4S,MINICOMPACT,3.8,6,AM7,12.3,8.9,10.8,26,248,0,0,0,1
872,2014,PORSCHE,911 CARRERA 4S,MINICOMPACT,3.8,6,M7,12.8,8.9,11.0,26,253,0,0,0,1
873,2014,PORSCHE,911 CARRERA 4S CABRIOLET,MINICOMPACT,3.8,6,AM7,12.7,9.0,11.0,26,253,0,0,0,1
874,2014,PORSCHE,911 CARRERA 4S CABRIOLET,MINICOMPACT,3.8,6,M7,12.9,9.1,11.2,25,258,0,0,0,1
875,2014,PORSCHE,911 CARRERA CABRIOLET,MINICOMPACT,3.4,6,AM7,11.6,8.3,10.1,28,232,0,0,0,1
876,2014,PORSCHE,911 CARRERA CABRIOLET,MINICOMPACT,3.4,6,M7,12.4,8.6,10.7,26,246,0,0,0,1
877,2014,PORSCHE,911 CARRERA S,MINICOMPACT,3.8,6,AM7,12.1,8.7,10.6,27,244,0,0,0,1
878,2014,PORSCHE,911 CARRERA S,MINICOMPACT,3.8,6,M7,12.6,8.6,10.8,26,248,0,0,0,1
879,2014,PORSCHE,911 CARRERA S CABRIOLET,MINICOMPACT,3.8,6,AM7,12.4,8.7,10.7,26,246,0,0,0,1
880,2014,PORSCHE,911 CARRERA S CABRIOLET,MINICOMPACT,3.8,6,M7,12.6,8.8,10.9,26,251,0,0,0,1
881,2014,PORSCHE,911 GT3,TWO-SEATER,3.8,6,AM7,16.0,11.5,14.0,20,322,0,0,0,1
882,2014,PORSCHE,911 TURBO,MINICOMPACT,3.8,6,AM7,13.7,9.6,11.9,24,274,0,0,0,1
883,2014,PORSCHE,911 TURBO CABRIOLET,MINICOMPACT,3.8,6,AM7,13.7,9.6,11.9,24,274,0,0,0,1
884,2014,PORSCHE,911 TURBO S,MINICOMPACT,3.8,6,AM7,13.7,9.6,11.9,24,274,0,0,0,1
885,2014,PORSCHE,911 TURBO S CABRIOLET,MINICOMPACT,3.8,6,AM7,13.7,9.6,11.9,24,274,0,0,0,1
886,2014,PORSCHE,BOXSTER,TWO-SEATER,2.7,6,AM7,10.7,7.4,9.2,31,212,0,0,0,1
887,2014,PORSCHE,BOXSTER,TWO-SEATER,2.7,6,M6,11.5,7.9,9.9,29,228,0,0,0,1
888,2014,PORSCHE,BOXSTER S,TWO-SEATER,3.4,6,AM7,11.3,7.9,9.8,29,225,0,0,0,1
889,2014,PORSCHE,BOXSTER S,TWO-SEATER,3.4,6,M6,11.9,8.6,10.4,27,239,0,0,0,1
890,2014,PORSCHE,CAYENNE,SUV - STANDARD,3.6,6,A8,13.6,10.1,12.0,24,276,0,0,0,1
891,2014,PORSCHE,CAYENNE,SUV - STANDARD,3.6,6,M6,15.8,10.9,13.6,21,313,0,0,0,1
892,2014,PORSCHE,CAYENNE DIESEL,SUV - STANDARD,3.0,6,A8,12.2,8.1,10.4,27,281,1,0,0,0
893,2014,PORSCHE,CAYENNE GTS,SUV - STANDARD,4.8,8,A8,15.9,11.4,13.9,20,320,0,0,0,1
894,2014,PORSCHE,CAYENNE S,SUV - STANDARD,4.8,8,A8,15.0,10.6,13.0,22,299,0,0,0,1
895,2014,PORSCHE,CAYENNE S HYBRID,SUV - STANDARD,3.0,6,A8,11.8,9.9,10.9,26,251,0,0,0,1
896,2014,PORSCHE,CAYENNE TURBO,SUV - STANDARD,4.8,8,A8,15.9,10.9,13.7,21,315,0,0,0,1
897,2014,PORSCHE,CAYMAN,TWO-SEATER,2.7,6,AM7,10.7,7.4,9.2,31,212,0,0,0,1
898,2014,PORSCHE,CAYMAN,TWO-SEATER,2.7,6,M6,11.5,7.9,9.9,29,228,0,0,0,1
899,2014,PORSCHE,CAYMAN S,TWO-SEATER,3.4,6,AM7,11.3,7.9,9.8,29,225,0,0,0,1
900,2014,PORSCHE,CAYMAN S,TWO-SEATER,3.4,6,M6,11.9,8.6,10.4,27,239,0,0,0,1
901,2014,PORSCHE,PANAMERA,FULL-SIZE,3.6,6,AM7,12.9,8.4,10.9,26,251,0,0,0,1
902,2014,PORSCHE,PANAMERA 4,FULL-SIZE,3.6,6,AM7,13.1,8.7,11.1,25,255,0,0,0,1
903,2014,PORSCHE,PANAMERA 4S,FULL-SIZE,3.0,6,AM7,13.4,8.8,11.3,25,260,0,0,0,1
904,2014,PORSCHE,PANAMERA 4S EXECUTIVE,FULL-SIZE,3.0,6,AM7,13.7,8.9,11.5,25,264,0,0,0,1
905,2014,PORSCHE,PANAMERA GTS,FULL-SIZE,4.8,8,AM7,15.1,9.7,12.7,22,292,0,0,0,1
906,2014,PORSCHE,PANAMERA S,FULL-SIZE,3.0,6,AM7,13.4,8.8,11.3,25,260,0,0,0,1
907,2014,PORSCHE,PANAMERA TURBO,FULL-SIZE,4.8,8,AM7,15.3,9.7,12.8,22,294,0,0,0,1
908,2014,PORSCHE,PANAMERA TURBO EXECUTIVE,FULL-SIZE,4.8,8,AM7,15.4,9.8,12.9,22,297,0,0,0,1
909,2014,RAM,1500 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A6,17.1,12.0,14.8,19,340,0,0,1,0
910,2014,RAM,1500 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A8,15.8,10.9,13.6,21,313,0,0,1,0
911,2014,RAM,1500 4X4 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A6,17.6,12.7,15.4,18,354,0,0,1,0
912,2014,RAM,1500 4X4 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A8,16.3,11.5,14.1,20,324,0,0,1,0
913,2014,RAM,1500 4X4 DIESEL,PICKUP TRUCK - STANDARD,3.0,6,A8,12.1,8.8,10.6,27,286,1,0,0,0
914,2014,RAM,1500 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,14.6,10.1,12.6,22,290,0,0,1,0
915,2014,RAM,1500 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,20.5,14.5,17.8,16,285,0,1,0,0
916,2014,RAM,1500 DIESEL,PICKUP TRUCK - STANDARD,3.0,6,A8,11.6,8.4,10.2,28,275,1,0,0,0
917,2014,RAM,1500 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,13.9,9.5,11.9,24,274,0,0,1,0
918,2014,RAM,1500 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,19.4,13.6,16.8,17,269,0,1,0,0
919,2014,RAM,1500 HFE,PICKUP TRUCK - STANDARD,3.6,6,A8,12.9,9.3,11.3,25,260,0,0,1,0
920,2014,RAM,CARGO VAN FFV,MINIVAN,3.6,6,A6,13.3,9.1,11.4,25,262,0,0,1,0
921,2014,RAM,CARGO VAN FFV,MINIVAN,3.6,6,A6,18.6,12.7,15.9,18,254,0,1,0,0
922,2014,ROLLS-ROYCE,GHOST,FULL-SIZE,6.6,12,A8,19.1,12.3,16.0,18,368,0,0,0,1
923,2014,ROLLS-ROYCE,GHOST EWB,FULL-SIZE,6.6,12,A8,19.1,12.3,16.0,18,368,0,0,0,1
924,2014,ROLLS-ROYCE,PHANTOM,FULL-SIZE,6.7,12,A8,20.7,12.8,17.1,17,393,0,0,0,1
925,2014,ROLLS-ROYCE,PHANTOM COUPE,COMPACT,6.7,12,A8,20.7,12.8,17.1,17,393,0,0,0,1
926,2014,ROLLS-ROYCE,PHANTOM DROPHEAD COUPE,COMPACT,6.7,12,A8,20.7,12.7,17.1,17,393,0,0,0,1
927,2014,ROLLS-ROYCE,PHANTOM EWB,FULL-SIZE,6.7,12,A8,20.7,12.7,17.1,17,393,0,0,0,1
928,2014,ROLLS-ROYCE,WRAITH,MID-SIZE,6.6,12,A8,18.7,11.8,15.6,18,359,0,0,0,1
929,2014,SCION,FR-S,MINICOMPACT,2.0,4,AS6,9.6,7.0,8.4,34,193,0,0,0,1
930,2014,SCION,FR-S,MINICOMPACT,2.0,4,M6,10.9,7.8,9.5,30,218,0,0,0,1
931,2014,SCION,iQ,MINICOMPACT,1.3,4,AV,6.6,5.7,6.2,46,143,0,0,1,0
932,2014,SCION,tC,COMPACT,2.5,4,AS6,10.2,7.5,9.0,31,207,0,0,1,0
933,2014,SCION,tC,COMPACT,2.5,4,M6,10.2,7.6,9.0,31,207,0,0,1,0
934,2014,SCION,xB,STATION WAGON - SMALL,2.4,4,AS4,10.9,8.6,9.9,29,228,0,0,1,0
935,2014,SCION,xB,STATION WAGON - SMALL,2.4,4,M5,10.9,8.6,9.9,29,228,0,0,1,0
936,2014,SCION,xD,SUBCOMPACT,1.8,4,A4,8.8,7.1,8.0,35,184,0,0,1,0
937,2014,SCION,xD,SUBCOMPACT,1.8,4,M5,8.6,7.1,7.9,36,182,0,0,1,0
938,2014,SMART,FORTWO CABRIOLET,TWO-SEATER,1.0,3,AM5,6.9,5.7,6.4,44,147,0,0,0,1
939,2014,SMART,FORTWO COUPE,TWO-SEATER,1.0,3,AM5,6.9,5.7,6.4,44,147,0,0,0,1
940,2014,SRT,VIPER COUPE,TWO-SEATER,8.4,10,M6,20.0,13.0,16.9,17,389,0,0,0,1
941,2014,SRT,VIPER GTS COUPE,TWO-SEATER,8.4,10,M6,20.0,13.0,16.9,17,389,0,0,0,1
942,2014,SUBARU,BRZ,MINICOMPACT,2.0,4,AS6,9.6,7.1,8.5,33,196,0,0,0,1
943,2014,SUBARU,BRZ,MINICOMPACT,2.0,4,M6,11.0,7.9,9.6,29,221,0,0,0,1
944,2014,SUBARU,FORESTER AWD,SUV - SMALL,2.0,4,AV,10.2,8.6,9.5,30,218,0,0,0,1
945,2014,SUBARU,FORESTER AWD,SUV - SMALL,2.5,4,AV,9.6,7.4,8.6,33,198,0,0,1,0
946,2014,SUBARU,FORESTER AWD,SUV - SMALL,2.5,4,M6,10.9,8.3,9.7,29,223,0,0,1,0
947,2014,SUBARU,IMPREZA AWD,COMPACT,2.0,4,AV,8.7,6.6,7.8,36,179,0,0,1,0
948,2014,SUBARU,IMPREZA AWD,COMPACT,2.0,4,M5,9.6,7.1,8.5,33,196,0,0,1,0
949,2014,SUBARU,IMPREZA AWD,COMPACT,2.5,4,M5,12.6,9.5,11.2,25,258,0,0,0,1
950,2014,SUBARU,IMPREZA AWD,COMPACT,2.5,4,M6,14.2,10.4,12.5,23,288,0,0,0,1
951,2014,SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2.0,4,AV,8.7,6.6,7.8,36,179,0,0,1,0
952,2014,SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2.0,4,M5,9.6,7.1,8.5,33,196,0,0,1,0
953,2014,SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2.5,4,M5,12.6,9.5,11.2,25,258,0,0,0,1
954,2014,SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2.5,4,M6,14.2,10.4,12.5,23,288,0,0,0,1
955,2014,SUBARU,LEGACY AWD,MID-SIZE,2.5,4,AV,9.7,7.3,8.6,33,198,0,0,1,0
956,2014,SUBARU,LEGACY AWD,MID-SIZE,2.5,4,M6,11.3,8.2,9.9,29,228,0,0,1,0
957,2014,SUBARU,LEGACY AWD,MID-SIZE,3.6,6,AS5,13.3,9.5,11.6,24,267,0,0,1,0
958,2014,SUBARU,OUTBACK AWD,SUV - SMALL,2.5,4,AV,9.9,7.8,9.0,31,207,0,0,1,0
959,2014,SUBARU,OUTBACK AWD,SUV - SMALL,2.5,4,M6,10.8,8.5,9.8,29,225,0,0,1,0
960,2014,SUBARU,OUTBACK AWD,SUV - SMALL,3.6,6,AS5,13.4,9.7,11.7,24,269,0,0,1,0
961,2014,SUBARU,TRIBECA AWD,SUV - SMALL,3.6,6,AS5,14.7,11.1,13.1,22,301,0,0,1,0
962,2014,SUBARU,XV CROSSTREK AWD,SUV - SMALL,2.0,4,AV,9.5,7.2,8.5,33,196,0,0,1,0
963,2014,SUBARU,XV CROSSTREK AWD,SUV - SMALL,2.0,4,M5,10.2,8.0,9.2,31,212,0,0,1,0
964,2014,SUBARU,XV CROSSTREK HYBRID AWD,SUV - SMALL,2.0,4,AV,8.1,7.2,7.7,37,177,0,0,1,0
965,2014,TOYOTA,4RUNNER (Part-Time 4WD),SUV - STANDARD,4.0,6,AS5,14.3,11.1,12.9,22,297,0,0,1,0
966,2014,TOYOTA,4RUNNER 4WD,SUV - STANDARD,4.0,6,AS5,14.3,11.1,12.9,22,297,0,0,1,0
967,2014,TOYOTA,AVALON,MID-SIZE,3.5,6,AS6,11.3,7.6,9.6,29,221,0,0,1,0
968,2014,TOYOTA,CAMRY,MID-SIZE,2.5,4,AS6,9.5,6.6,8.2,34,189,0,0,1,0
969,2014,TOYOTA,CAMRY,MID-SIZE,3.5,6,AS6,11.1,7.8,9.6,29,221,0,0,1,0
970,2014,TOYOTA,CAMRY HYBRID LE,MID-SIZE,2.5,4,AV,5.5,5.9,5.7,50,131,0,0,1,0
971,2014,TOYOTA,CAMRY HYBRID XLE/SE,MID-SIZE,2.5,4,AV,5.8,6.2,6.0,47,138,0,0,1,0
972,2014,TOYOTA,COROLLA,MID-SIZE,1.8,4,A4,8.6,6.5,7.7,37,177,0,0,1,0
973,2014,TOYOTA,COROLLA,MID-SIZE,1.8,4,AV7,8.1,6.3,7.3,39,168,0,0,1,0
974,2014,TOYOTA,COROLLA,MID-SIZE,1.8,4,AV,8.0,5.9,7.1,40,163,0,0,1,0
975,2014,TOYOTA,COROLLA,MID-SIZE,1.8,4,M6,8.3,6.3,7.4,38,170,0,0,1,0
976,2014,TOYOTA,COROLLA LE ECO (1-mode),MID-SIZE,1.8,4,AV,7.7,5.6,6.8,42,156,0,0,1,0
977,2014,TOYOTA,COROLLA LE ECO (2-mode),MID-SIZE,1.8,4,AV,7.8,5.9,6.9,41,159,0,0,1,0
978,2014,TOYOTA,COROLLA MATRIX,STATION WAGON - SMALL,1.8,4,A4,9.4,7.5,8.5,33,196,0,0,1,0
979,2014,TOYOTA,COROLLA MATRIX,STATION WAGON - SMALL,1.8,4,M5,8.9,7.3,8.2,34,189,0,0,1,0
980,2014,TOYOTA,FJ CRUISER 4WD,SUV - SMALL,4.0,6,A5,14.3,11.2,12.9,22,297,0,0,1,0
981,2014,TOYOTA,FJ CRUISER 4WD,SUV - SMALL,4.0,6,M6,15.4,12.1,13.9,20,320,0,0,1,0
982,2014,TOYOTA,HIGHLANDER,SUV - SMALL,2.7,4,AS6,11.7,8.6,10.3,27,237,0,0,1,0
983,2014,TOYOTA,HIGHLANDER,SUV - SMALL,3.5,6,AS6,12.6,9.4,11.2,25,258,0,0,1,0
984,2014,TOYOTA,HIGHLANDER AWD,SUV - STANDARD,3.5,6,AS6,13.0,9.7,11.5,25,264,0,0,1,0
985,2014,TOYOTA,HIGHLANDER HYBRID AWD,SUV - STANDARD,3.5,6,AV6,8.0,8.6,8.3,34,191,0,0,1,0
986,2014,TOYOTA,HIGHLANDER HYBRID AWD LE,SUV - STANDARD,3.5,6,AV6,7.9,8.6,8.2,34,189,0,0,1,0
987,2014,TOYOTA,PRIUS,MID-SIZE,1.8,4,AV,4.7,4.9,4.8,59,110,0,0,1,0
988,2014,TOYOTA,PRIUS c,COMPACT,1.5,4,AV,4.6,4.9,4.7,60,108,0,0,1,0
989,2014,TOYOTA,PRIUS v,STATION WAGON - MID-SIZE,1.8,4,AV,5.3,5.8,5.5,51,126,0,0,1,0
990,2014,TOYOTA,RAV4,SUV - SMALL,2.5,4,AS6,10.0,7.6,8.9,32,205,0,0,1,0
991,2014,TOYOTA,RAV4 AWD,SUV - SMALL,2.5,4,AS6,10.4,8.1,9.4,30,216,0,0,1,0
992,2014,TOYOTA,RAV4 LIMITED AWD,SUV - SMALL,2.5,4,AS6,10.6,8.2,9.5,30,218,0,0,1,0
993,2014,TOYOTA,SEQUOIA 4WD,SUV - STANDARD,5.7,8,AS6,19.0,13.9,16.7,17,384,0,0,1,0
994,2014,TOYOTA,SIENNA,MINIVAN,3.5,6,AS6,12.9,9.4,11.3,25,260,0,0,1,0
995,2014,TOYOTA,SIENNA AWD,MINIVAN,3.5,6,AS6,14.2,10.3,12.4,23,285,0,0,1,0
996,2014,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,2.7,4,A4,12.2,9.3,10.9,26,251,0,0,1,0
997,2014,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,2.7,4,M5,11.3,8.9,10.2,28,235,0,0,1,0
998,2014,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,4.0,6,M6,14.5,11.3,13.1,22,301,0,0,1,0
999,2014,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,A4,13.1,10.5,11.9,24,274,0,0,1,0
1000,2014,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,M5,12.8,10.6,11.8,24,271,0,0,1,0
1001,2014,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,4.0,6,A5,14.7,11.5,13.3,21,306,0,0,1,0
1002,2014,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,4.0,6,M6,15.3,12.3,14.0,20,322,0,0,1,0
1003,2014,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,4.0,6,AS5,14.8,11.8,13.5,21,310,0,0,1,0
1004,2014,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,4.6,8,AS6,15.9,12.3,14.3,20,329,0,0,1,0
1005,2014,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,5.7,8,AS6,17.6,12.9,15.5,18,356,0,0,1,0
1006,2014,TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,4.6,8,AS6,16.9,12.8,15.1,19,347,0,0,1,0
1007,2014,TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,5.7,8,AS6,18.1,13.9,16.2,17,373,0,0,1,0
1008,2014,TOYOTA,VENZA,SUV - SMALL,2.7,4,AS6,11.4,8.2,10.0,28,230,0,0,1,0
1009,2014,TOYOTA,VENZA,SUV - SMALL,3.5,6,AS6,12.6,9.1,11.0,26,253,0,0,1,0
1010,2014,TOYOTA,VENZA 4WD,SUV - SMALL,2.7,4,AS6,11.6,8.5,10.2,28,235,0,0,1,0
1011,2014,TOYOTA,VENZA 4WD,SUV - SMALL,3.5,6,AS6,12.9,9.4,11.3,25,260,0,0,1,0
1012,2014,TOYOTA,YARIS,COMPACT,1.5,4,A4,7.9,6.6,7.3,39,168,0,0,1,0
1013,2014,TOYOTA,YARIS,COMPACT,1.5,4,M5,7.8,6.3,7.1,40,163,0,0,1,0
1014,2014,VOLKSWAGEN,BEETLE,COMPACT,1.8,4,A6,9.5,7.2,8.5,33,196,0,0,1,0
1015,2014,VOLKSWAGEN,BEETLE,COMPACT,1.8,4,M5,9.9,7.2,8.7,32,200,0,0,1,0
1016,2014,VOLKSWAGEN,BEETLE,COMPACT,2.0,4,A6,10.3,7.7,9.1,31,209,0,0,0,1
1017,2014,VOLKSWAGEN,BEETLE,COMPACT,2.0,4,M6,10.8,7.6,9.4,30,216,0,0,0,1
1018,2014,VOLKSWAGEN,BEETLE,COMPACT,2.5,5,A6,10.9,8.4,9.8,29,225,0,0,1,0
1019,2014,VOLKSWAGEN,BEETLE,COMPACT,2.5,5,M5,11.2,7.7,9.6,29,221,0,0,1,0
1020,2014,VOLKSWAGEN,BEETLE CONVERTIBLE,SUBCOMPACT,1.8,4,A6,9.8,7.3,8.7,32,200,0,0,1,0
1021,2014,VOLKSWAGEN,BEETLE CONVERTIBLE,SUBCOMPACT,2.0,4,A6,10.3,8.1,9.3,30,214,0,0,0,1
1022,2014,VOLKSWAGEN,BEETLE CONVERTIBLE,SUBCOMPACT,2.0,4,M6,10.8,7.6,9.4,30,216,0,0,0,1
1023,2014,VOLKSWAGEN,BEETLE CONVERTIBLE,SUBCOMPACT,2.5,5,A6,11.2,8.7,10.1,28,232,0,0,1,0
1024,2014,VOLKSWAGEN,BEETLE TDI CLEAN DIESEL,COMPACT,2.0,4,A6,8.2,6.1,7.3,39,197,1,0,0,0
1025,2014,VOLKSWAGEN,BEETLE TDI CLEAN DIESEL,COMPACT,2.0,4,M6,8.5,5.8,7.3,39,197,1,0,0,0
1026,2014,VOLKSWAGEN,CC,COMPACT,2.0,4,A6,11.1,7.9,9.7,29,223,0,0,0,1
1027,2014,VOLKSWAGEN,CC,COMPACT,2.0,4,M6,11.6,7.7,9.8,29,225,0,0,0,1
1028,2014,VOLKSWAGEN,CC 4MOTION,COMPACT,3.6,6,A6,14.3,9.8,12.3,23,283,0,0,0,1
1029,2014,VOLKSWAGEN,EOS,SUBCOMPACT,2.0,4,A6,10.9,8.0,9.6,29,221,0,0,0,1
1030,2014,VOLKSWAGEN,GOLF WAGON,STATION WAGON - SMALL,2.5,5,A6,11.0,7.7,9.5,30,218,0,0,1,0
1031,2014,VOLKSWAGEN,GOLF WAGON,STATION WAGON - SMALL,2.5,5,M5,11.2,7.3,9.4,30,216,0,0,1,0
1032,2014,VOLKSWAGEN,GOLF WAGON TDI CLEAN DIESEL,STATION WAGON - SMALL,2.0,4,A6,8.2,6.0,7.2,39,194,1,0,0,0
1033,2014,VOLKSWAGEN,GOLF WAGON TDI CLEAN DIESEL,STATION WAGON - SMALL,2.0,4,M6,7.9,5.6,6.9,41,186,1,0,0,0
1034,2014,VOLKSWAGEN,JETTA,COMPACT,1.8,4,A6,9.5,6.7,8.2,34,189,0,0,1,0
1035,2014,VOLKSWAGEN,JETTA,COMPACT,1.8,4,M5,9.4,6.7,8.2,34,189,0,0,1,0
1036,2014,VOLKSWAGEN,JETTA,COMPACT,2.0,4,A6,10.6,8.0,9.4,30,216,0,0,1,0
1037,2014,VOLKSWAGEN,JETTA,COMPACT,2.0,4,M5,10.4,7.2,9.0,31,207,0,0,1,0
1038,2014,VOLKSWAGEN,JETTA GLI,COMPACT,2.0,4,A6,10.2,7.5,9.0,31,207,0,0,0,1
1039,2014,VOLKSWAGEN,JETTA GLI,COMPACT,2.0,4,M6,10.6,7.4,9.2,31,212,0,0,0,1
1040,2014,VOLKSWAGEN,JETTA TDI CLEAN DIESEL,COMPACT,2.0,4,A6,7.9,5.7,6.9,41,186,1,0,0,0
1041,2014,VOLKSWAGEN,JETTA TDI CLEAN DIESEL,COMPACT,2.0,4,M6,7.9,5.6,6.9,41,186,1,0,0,0
1042,2014,VOLKSWAGEN,JETTA TURBO HYBRID,COMPACT,1.4,4,AM7,5.6,5.2,5.4,52,124,0,0,0,1
1043,2014,VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,A6,9.9,6.9,8.6,33,198,0,0,1,0
1044,2014,VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,M5,10.0,6.9,8.6,33,198,0,0,1,0
1045,2014,VOLKSWAGEN,PASSAT,MID-SIZE,2.5,5,A6,11.0,8.0,9.7,29,223,0,0,1,0
1046,2014,VOLKSWAGEN,PASSAT,MID-SIZE,2.5,5,M5,11.4,7.8,9.8,29,225,0,0,1,0
1047,2014,VOLKSWAGEN,PASSAT,MID-SIZE,3.6,6,A6,12.4,8.8,10.8,26,248,0,0,0,1
1048,2014,VOLKSWAGEN,PASSAT TDI CLEAN DIESEL,MID-SIZE,2.0,4,A6,8.1,5.9,7.1,40,192,1,0,0,0
1049,2014,VOLKSWAGEN,PASSAT TDI CLEAN DIESEL,MID-SIZE,2.0,4,M6,8.0,5.4,6.8,42,184,1,0,0,0
1050,2014,VOLKSWAGEN,ROUTAN,MINIVAN,3.6,6,A6,14.2,9.5,12.1,23,278,0,0,1,0
1051,2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,11.7,9.5,10.7,26,246,0,0,0,1
1052,2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,M6,13.6,9.2,11.6,24,267,0,0,0,1
1053,2014,VOLKSWAGEN,TIGUAN 4MOTION,SUV - SMALL,2.0,4,A6,11.7,9.4,10.7,26,246,0,0,0,1
1054,2014,VOLKSWAGEN,TOUAREG,SUV - STANDARD,3.6,6,AS8,13.8,10.3,12.2,23,281,0,0,0,1
1055,2014,VOLKSWAGEN,TOUAREG TDI CLEAN DIESEL,SUV - STANDARD,3.0,6,AS8,12.3,8.0,10.4,27,281,1,0,0,0
1056,2014,VOLVO,S60,COMPACT,2.5,5,AS6,11.3,7.8,9.7,29,223,0,0,1,0
1057,2014,VOLVO,S60 AWD,COMPACT,2.5,5,AS6,11.6,8.3,10.1,28,232,0,0,1,0
1058,2014,VOLVO,S60 AWD,COMPACT,3.0,6,AS6,13.2,9.5,11.5,25,264,0,0,1,0
1059,2014,VOLVO,S80,MID-SIZE,3.2,6,AS6,11.9,8.1,10.2,28,235,0,0,1,0
1060,2014,VOLVO,S80 AWD,MID-SIZE,3.0,6,AS6,13.2,9.5,11.5,25,264,0,0,1,0
1061,2014,VOLVO,XC60,SUV - SMALL,3.2,6,AS6,13.0,8.9,11.2,25,258,0,0,1,0
1062,2014,VOLVO,XC60 AWD,SUV - SMALL,3.0,6,AS6,13.4,9.8,11.8,24,271,0,0,1,0
1063,2014,VOLVO,XC60 AWD,SUV - SMALL,3.2,6,AS6,13.2,9.5,11.5,25,264,0,0,1,0
1064,2014,VOLVO,XC70 AWD,SUV - SMALL,3.0,6,AS6,13.4,9.8,11.8,24,271,0,0,1,0
1065,2014,VOLVO,XC70 AWD,SUV - SMALL,3.2,6,AS6,12.9,9.3,11.3,25,260,0,0,1,0
1066,2014,VOLVO,XC90 AWD,SUV - STANDARD,3.2,6,AS6,14.9,10.2,12.8,22,294,0,0,1,0
